game_id,white_id,white_elo,black_id,black_elo,opening,moves,winner 
SVrn7QJG,wifi_x_legend,1941,matei_popescu1510,1900,A45,d4 Nf6 h3 e6 Bf4 c5 c3 Qb6 Qc1 cxd4 cxd4 Nc6 e3 d6 Nf3 Be7 Be2 O-O O-O a6 a3 Na5 Bd1 Bd7 Nbd2 Rac8 Qb1 Nc6 b4 Nd5 Bh2 f6 Qd3 e5 e4 Nc7 d5 Nd4 Nb3 Nxf3+ Bxf3 Bb5 Qd2 Bxf1 Rxf1 f5 exf5 Rxf5 Bg4 Rcf8 Bxf5 Rxf5 a4 Bg5 Qc2 Rf8 Qc3 Nxd5 Qc4 Qc6 Qe4 Nf4 Qxc6 bxc6 Bxf4 exf4 Rc1 f3 Rxc6 Rb8 Rc4 fxg2 Kxg2 Bf4 Nd4 Be5 Ne6 Kf7 Ng5+ Kg6 Nf3 Kf6 Nd2 h6 Ne4+ Ke6 Nc3 Bxc3 Rxc3 Rxb4 Ra3 Rb7 Re3+ Kd7 Re4 d5 Rg4 Kc6 Rg6+ Kc5 Rxa6 d4 Kf1 Rd7 Ke2 Kc4 Kd2 Rc7 Rb6 Kd5 a5 Ra7 a6 Kc5 Rg6 Kb5 Kd3,white
sW4h5j2Q,preko31,1628,matei_popescu1510,1627,A01,b3 d5 e3 e5 g3 Be6 Bh3 Bxh3 Nxh3 Qd7 Ng1 Nc6 Ba3 Bxa3 Nxa3 O-O-O c3 f5 Nc2 Nf6 Qe2 Kb8 Nf3 h6 O-O-O g5 d4 e4 Nd2 Ne7 c4 c6 c5 Rdf8 Na3 Ne8 b4 Nc7 Nb3 f4 Kb1 fxe3 fxe3 Rf3 Rhf1 Rhf8 Rxf3 Rxf3 Rf1 Qf5 Rxf3 Qxf3 Qxf3 exf3 Nd2 g4 Kc1 Nf5 Nc2 Kc8 Kd1 Kd7 Ke1 Ke6 Kf2 Kf6 e4 dxe4 Nxe4+ Ke6 Nd6 Nxd6 cxd6 Kxd6 Ke3 Nd5+ Ke4 Ke6 a3 Kf6 Kd3 f2 Ke2 Kg5 Kxf2 h5 Ke2 h4 Ne3 h3 Nxd5 cxd5 Kd3 b5 Ke3 Kf5 Kd3 a6 Ke3 Kg5 Kd3 Kf5 Ke3 Kg5 Kd3 Kg6 Ke3 Kf5 Kd3 Kg5 Ke3 Kf5 Kd3 Kg5 Ke3 Kf5,draw
SwRzcT9d,matei_popescu1510,1903,shyamganesh-bhs,1934,A45,d4 Nf6 Bg5 Ne4 h4 h6 Bf4 d5 Nd2 Bf5 f3 Nd6 g4 Bh7 Bg2 Nc6 c3 e6 e4 dxe4 fxe4 g5 hxg5 hxg5 Bg3 Bg7 e5 Nc8 Ne4 N8e7 Nf6+ Bxf6 exf6 Ng6 Bxc6+ bxc6 Qf3 Qd5 Qxd5 cxd5 Bxc7 Nh4 O-O-O,white
swSgZVW6,matei_popescu1510,1950,tunisien2200,1925,D00,d4 d5 e3 c5 c3 Nf6 dxc5 e5 b4 a5 Bb2 Nc6 Bb5 Be7 a4 O-O Nf3 axb4 Bxc6 bxc3 Nxc3 bxc6 Nxe5 Bxc5 O-O Qd6 Nf3 Bg4 h3 Bh5 Nb1 Ne4 g4 Bg6 Nh4 Rab8 Nxg6 fxg6 Qc2 Rf3 Kg2 Rbf8 Nc3 Rg3+ fxg3 Qxg3+ Kh1 Qxh3+ Kg1 Bxe3+,black
SX9bxH5Y,matei_popescu1510,1644,zeuix9,1500,A40,d4 f6 e4 d5 Nc3 e6 Nf3 Ne7 Bd3 Na6 a3 b6 Qe2 c5 Bxa6 Bxa6 Qxa6 cxd4 Qb5+ Kf7 Nxd4 e5 Nf3 d4 Nd5 Nxd5 Qxd5+ Qxd5 exd5 Rd8 O-O Bc5 Rd1 Rxd5 c3 h6 cxd4 exd4 Be3 Rhd8 Bf4 g5 Bg3 f5 h3 f4 Bh2 a5 Rab1 h5 b4 Bd6 bxa5 bxa5 Rb7+ Ke6 Re1+ Re5 Nxg5+ Kf5 Rxe5+ Bxe5 Nf7 Rd5 Nxe5 Rxe5 Kf1 d3 Rd7 Re2 Rxd3 Ra2 g4+ fxg3 Bxg3 Ra1+ Kg2 a4 h4 Kg4 Rd4+ Kf5 Rxa4 Re1 Rf4+,white
SXeoceih,matei_popescu1510,1902,randomusernameonline,1964,A46,d4 Nf6 Nf3 e6 g3 d5 Bg2 c5 O-O Nc6 Bg5 cxd4 Nxd4 Nxd4 Qxd4 Be7 c4 dxc4 Qxc4 O-O Nc3 Qb6 Qb3 Qxb3 axb3 a6 Be3 Rd8 Rfd1 Rxd1+ Rxd1 Ng4 Bb6 Ne5 Na4 Nc6 Bc5 Kf8 Bxc6 bxc6 Rd8#,white
sXJkQWV3,lotaman2,1838,matei_popescu1510,1884,B10,e4 c6 Nc3 d5 exd5 cxd5 d4 Nf6 Nf3 Bg4 h3 Bxf3 Qxf3 Nc6 Bg5 e6 Bb5 Be7 O-O O-O Rae1 Nxd4 Qd3 Nxb5 Nxb5 a6 Nd4 Ne4 Bxe7 Qxe7 f3 Nf6 Nf5 Qc5+ Ne3 Rac8 Rc1 Nd7 c4 Ne5 Qa3 Qxa3 bxa3 Nxc4 Nxc4 Rxc4 Rxc4 dxc4 Rd1 b5 Rd6 Ra8 Kf1 g6 Ke1 Kg7 Kd1 Kf6 Kc2 Ke7 Rd4 Rd8 Rxd8 Kxd8 Kc3 Kc7 a4 Kd6 axb5 axb5 a4 bxa4 Kxc4 a3 Kb3 Ke5 Kxa3 Kf4 Kb4 Kg3 Kc5 Kxg2 Kd6 Kxf3 Ke5 Kg3 Kf6 Kxh3 Kxf7 e5 Kf6 e4 Ke5 e3 Kf6 e2 Kg7 e1=Q Kxh7 Qh4+ Kxg6 Qe7,black
sxtQQv6Z,matei_popescu1510,1671,spellhower,1680,D02,d4 d5 Nf3 Nf6 g3 e6 Bg2 Bd6 O-O O-O c4 c5 Nc3 dxc4 e3 cxd4 Nxd4 Nc6 Nxc6 bxc6 Bxc6 Rb8 Bg2 Ba6 Bd2 Nd5 Nxd5 exd5 Bc3 Bb7 a3 Bc5 Qg4 f6 Rad1 Qd6 Rd2 Rbd8 Rfd1 Qb6 Bxd5+ Bxd5 Rxd5 Rxd5 Rxd5 Bxe3 fxe3 Qxe3+ Kg2 Re8 Rd7 g5 Qh5 Qe4+ Kh3 Qe6+ Qg4 Qe5,white
SXYsM2Je,matei_popescu1510,1833,jaeger_jigs26,1841,A45,d4 Nf6 e3 g5 c4 h5 Nc3 c6 e4 d6 Bxg5 Bh6 h4 Bg4 Be2 Qa5 Bxf6 exf6 Bxg4 hxg4 Qxg4 Nd7 Ne2 O-O-O Qf5 Qb4 O-O Qxc4 Rac1 Qe6 Qxe6 fxe6 Rcd1 Rdg8 d5 exd5 exd5 c5 Rd3 Ne5 Rg3 Ng4 Rf3 Bf8 Nf4 Rxh4 Ne6 Rgh8 Rh3 Rxh3 gxh3 Be7 hxg4 Rh4 f3 Kd7 Kg2 f5 Kg3 fxg4 fxg4 Rh7 Rf8 Rh1 Rf7 Ke8 Rf3 Bh4+ Kf4 Re1 Ne4 Re2 Nxd6+ Kd7 Nxb7 Rxb2 Nbxc5+ Kd6 Rd3 Rxa2 g5 Rg2 Kf5 Bf2 Ne4+ Ke7 Nxf2 Rxf2+ Kg6 a5 Kg7 Rf5 g6 a4 Kh7 Rh5+ Kg8 a3 Ng7 Rxd5 Rxd5,white
sYBJ0Zkr,algeen,1874,matei_popescu1510,1964,C00,d4 d5 c4 e6 e4 dxe4 Nc3 f5 Qb3 Nf6 Be3 a5 Nge2 Bb4 a3 Bxc3+ Nxc3 Nc6 Be2 Nxd4 Qa4+ Nc6 b4 Bd7 b5 Ne5 Bd4 Nf7 O-O O-O f3 exf3 Bxf3 Ng5 Bxb7 Rb8 Ba6 Nge4 Qxa5 Nxc3 Qxc3 c6 a4 Qc7 Be5 Qa7+ Kh1 cxb5 cxb5 Ne4 Qb2 Rb6 Bxg7 Rfb8 Bh8 Bc8 Bxc8 Rxc8 Bd4 Qb7 Bxb6 Qxb6 Qb3 Nf2+ Rxf2 Qxf2 Qxe6+ Kg7,white
syiIXKnx,matei_popescu1510,1675,taintedchess,1645,A43,d4 c5 c3 cxd4 cxd4 d5 e3 a6 Bd3 Nc6 a3 Nf6 f4 Bg4 Nf3 e6 Nbd2 Bd6 O-O Qc7 Qe1 h6 Ne5 Bh5 Qh4 O-O g4 Bg6 Nxg6 fxg6 Bxg6 Ne7 Bd3 Qc2 Bxc2,white
sza1tb63,hrcamon18,1843,matei_popescu1510,1900,A15,c4 Nf6 Nf3 g6 e3 Bg7 Nc3 c5 Be2 Nc6 a3 O-O Qc2 d5 cxd5 Nxd5 Nxd5 Qxd5 d3 e5 Bd2 Be6 Bc3 b5 b4 c4 Rd1 e4 dxc4 Qf5 Nd4 Nxd4 Bxd4 Bxd4 Rxd4 bxc4 Bxc4 Rac8 O-O Qe5 Rxe4 Rxc4,white
szjcShXa,matei_popescu1510,1836,trngns,1789,D02,d4 d5 Nf3 Nc6 a3 Nf6 Bf4 Bf5 e3 a6 c4 e6 Nc3 Be7 Qb3 Rb8 cxd5 exd5 Nh4 Bc8 Nf3 O-O Bd3 h6 O-O Re8 Ne5 Na5 Qa2 Ra8 b4 Nc6 Nxc6 bxc6 Na4 Ne4 Nc5 g5 Bg3 Bf5 Nxe4 Bxe4 Bxe4 dxe4 Rac1 Bd6 Rxc6 Bxg3 hxg3 Kg7 Rfc1 Re7 R1c5 Ra7 Qc4 Qb8 Rxa6 Rxa6 Qxa6 Re6 Qc4 Qa7 Ra5 Qb6 Qc5 Qb7 Ra7 Qc6 Qxc6 Rxc6 Kh2 g4 b5 Rb6 a4 c6 Ra6 Rb8 Rxc6 Ra8 Ra6 Rb8 b6 h5 a5 Kf8 Ra7 Kg7 b7 Kf6 a6 Ke7 Ra8,white
SzUPtTfK,erizah,1908,matei_popescu1510,1901,B12,e4 c6 d4 d5 e5 c5 c3 Nc6 Nf3 Bg4 Be2 e6 Nbd2 cxd4 cxd4 Nge7 O-O Nf5 Nb3 Be7 h3 Bxf3 Bxf3 O-O a3 Qb6 Nc5 Bxc5 dxc5 Qxc5 b4 Qe7 Bb2 a6 g4 Nh4 Bh1 Rac8 Rc1 Na7 Qd3 Rxc1 Rxc1 Rc8 Rc5 Qxc5,white
T09rSufF,matei_popescu1510,1866,mikhaltal2715,1881,A45,d4 Nf6 Bg5 e6 e3 c5 c3 d5 Bd3 c4 Bc2 b5 Nd2 Bb7 f4 a6 Ngf3 Be7 Bxf6 Bxf6 O-O Nc6 Ne5 O-O Rf3 Be7 Bxh7+ Kxh7 Rh3+ Kg8 Qh5 Bh4 Rxh4 f6 Qh7#,white
t0Jo20xS,blitz3r,1960,matei_popescu1510,1923,B15,d4 d5 Nc3 c6 e4 dxe4 f3 exf3 Nxf3 Bg4 Bc4 Bxf3 Qxf3 Nf6 Be3 e6 O-O Nbd7 Rad1 Be7 Qh3 O-O Bd3 Re8 Bg5 Nf8 Ne2 Nd5 Bxe7 Qxe7 c3 e5 Rde1 exd4 Nxd4 Qxe1 Rxe1 Rxe1+ Kf2 Rae8 Nf3 R1e3 Bf1 Re2+ Bxe2 Rxe2+ Kf1 Rxb2 Qc8 Ne3+ Ke1 Nxg2+ Kd1 Ne3+ Kc1 Rb5 a4 Rf5 Nd4 Rc5 Kd2 Nf1+ Ke2 Nxh2 Nf5 Re5+ Kd3 Nf3 Ng3 Rd5+ Kc4 Ne5+ Kb4 Rd7 Nf5 Ng6 Qb8 h6 Qe8 Kh7 Qb8 Ne7 Nxe7 Rxe7 Qxf8 Re4+ c4 g5 Qxf7+ Kh8 Qf6+,white
T1A4bwdh,matei_popescu1510,1661,saceffy,1544,A40,d4 a6 e4 b5 f4 Bb7 Bd3 d5 e5 e6 Nf3 c5 c3 c4 Bc2 Be7 O-O Nd7 Be3 Qa5 Nbd2 Nh6 Kh1 Ng4 Qe2 Nxe3 Qxe3 O-O-O g4 h6 f5 Kb8 Rg1 Rdg8 a3 Bg5 Qe2 Bxd2 Qxd2 g5 fxg6 fxg6 h4 Bc8 Rgf1 Qd8 Rf2 Nf8 Raf1 h5 g5 Nh7 Ng1 Qe8 Bb1 Rf8 Ne2 Rxf2 Rxf2 Rf8 Ng3 Rxf2 Qxf2 Qf8 Kg2 Qxf2+ Kxf2 Nf8 Kf3 Bd7 Nf1 Be8 Nd2 Bf7 b3 Kb7 bxc4 bxc4 Bc2 Kb6 Nb1 Nd7 Ke2 a5 Kd1 Nb8 Kc1 Na6 Kb2 Nc7 Ka2 Nb5 a4 Na7 Na3 Be8 Kb1 Kb7 Kb2 Nc8 Kc1 Nb6 Nb5 Bxb5 axb5 Na8 Bxg6 Nc7 Bxh5 Nxb5 Bf7 Nxc3 g6 Ne4 g7 a4 g8=Q a3 Qd8 a2 Qa5 a1=Q+ Qxa1 Nf2 Kd2 Ne4+ Kc2 Ng3 Qg1 Nf5 Qg5 Nxd4+ Kd2 Nf3+ Ke2 Nxg5 hxg5 Kc7 g6 Kd7 g7 Ke7 g8=Q Kd7 Qg5 Kc6 Qc1 Kc5 Ke3 d4+ Kd2 c3+ Kd3 Kd5 Bg8 Kxe5 Qc2 Kd5 Qb3+ Ke5 Qxe6+ Kf4 Qc4 Ke5 Qxd4+ Kf5 Qxc3 Kf4 Qc7+ Kf3 Bb3 Kg4 Qe5 Kf3 Kd2 Kg4 Qf6 Kg3 Qf5 Kh4 Qg6 Kh3 Qg5 Kh2 Qg4 Kh1 Bd5+ Kh2 Qg2#,white
t1t2U4fB,matei_popescu1510,1878,brightarrow,1903,D00,d4 d5 e3 c6 Bd3 e6 f4 Nf6 Nd2 Be7 Ngf3 O-O O-O b6 Qe2 c5 c3 Bb7 Ne5 Ne4 Rf3 f6 Ng4 Nd7 Rh3 f5 Ne5 Nxe5 fxe5 Qe8 Nf3 g5 Bxe4 dxe4 Ne1 g4 Rh6 Bg5,black
t1wvZZ6J,abdullah_mo7amed,1810,matei_popescu1510,1888,B15,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Nxf6+ exf6 Nf3 Bf5 Be2 Bd6 Be3 O-O O-O Re8 c3 Nd7 Re1 Qc7 h3 a5 a4 Bf8 Nd2 Nb6 Nc4 Nd5 Bf3 Be6 Bxd5 Bxd5 b3 Re6 Qg4 Rae8 Rf1 g6 Bf4 Qd8 h4 Bxc4 bxc4 Re4 Qg3 c5 Bc7 Qd7 d5 Rxc4 d6 Ree4 Rfd1 Rxh4 Qf3 Rhf4 Qxb7 Qf5 f3 Qe5 d7 Qe3+ Kh2 Rh4+ Kg3 Rcg4#,black
T2yFNNH2,thequackon,1855,matei_popescu1510,1903,B27,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc3 Nc6 Nb3 Nf6 Be2 O-O Be3 a6 O-O d6 f4 Qc7 f5 b5 Rb1 Bb7 g4 Ne5 Nd5 Nxd5 exd5 Nc4 Bd4 Ne5 fxg6 fxg6 Qd2 Nc4 Bxc4 Qxc4 Bxg7 Kxg7 Qd4+ Kg8 Qxc4 bxc4 Na5 Bxd5 Rbd1 e6 b3 cxb3 axb3 Rab8 c4,white
T537mUtD,matei_popescu1510,1823,bledi8,1746,B06,d4 g6 e4 Bg7 Nc3 e6 Be3 c6 Qd2 Ne7 h4 O-O Bh6 Qb6 Bxg7 Kxg7 O-O-O d5 e5 Nf5 g4 Ne7 f4 Nd7 Nf3 c5 h5 cxd4 Nxd4 a6 hxg6 Nxg6 f5 Ngxe5 Qh6+,white
t5e9YTk2,matei_popescu1510,1890,omar_aktham,1881,A45,d4 Nf6 Bg5 e6 e3 d5 Bd3 c5 c3 h6 Bh4 Be7 Nd2 Nbd7 f4 O-O Ngf3 cxd4 exd4 Ng4 Bxe7 Qxe7 Qe2 Ngf6 O-O Re8 Ne5 Nxe5 fxe5 Nh7 Rf3 Rf8 Raf1 f6 Bxh7+ Kxh7 exf6 Rxf6 Rxf6 gxf6 Qf3 Bd7 Qxf6 Qxf6 Rxf6 Kg7 Rf2 b5 Nf3 b4 Ne5 Be8 cxb4 Rc8 g3 Rb8 a3 Rc8 Rd2 Kf6 Rf2+ Kg5 Kg2 Ra8 h4+ Kh5 Kh3,white
t5kudtli,matei_popescu1510,1801,mucurovic,1764,D00,d4 d5 e3 e6 Bd3 c5 c3 c4 Bc2 f5 Nf3 Nf6 Nbd2 Nc6 O-O Bd6 b3 b5 a4 bxa4 bxc4 dxc4 Nxc4 O-O Nxd6 Qxd6 Bxa4 Ne4 Bc2 Nxc3 Qd3 Nd5 Ba3 Ncb4 Bxb4 Nxb4 Qa3 a5 Ne5 Rd8 Qb3 Nxc2 Qxc2 Bd7 Ra2 Be8 Rfa1 a4 Qd1 Rdc8 Nd3 Rc7 Nc5 Rca7 Nxa4 Qb4 Rb1 Bxa4,black
t6p7EFj9,matei_popescu1510,1593,bananarama123,1659,E11,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Qxd2 b6 Nc3 Bb7 g3 O-O Bg2 Re8 O-O d5 Ne5 Nbd7 f4 c5 dxc5 Nxc5 b4 Nce4 Nxe4 Nxe4 Qd3 f6 Nf3 Rc8 Rac1 Qe7 cxd5 exd5 Nd4 Qxb4 Nf5 Qb2 Nd6 Rxc1,black
t6x2m2Dk,babytrickster,1990,matei_popescu1510,1934,D04,Nf3 d5 d4 Nf6 e3 g6 b3 Bg7 Bb2 O-O Be2 Ne4 O-O Bg4 Nbd2 f5 h3 Bxf3 Nxf3 Nd7 Rc1 c6 c4 e6 Ne5 Qc7 Nf3 Rae8 Ba3 Rf7 Bd3 Ndf6 Ne5 Nd7 Nxf7 Kxf7 Bxe4 fxe4 f3 exf3 Qxf3+ Nf6 e4 Kg8 cxd5 exd5 e5 Ne4 Bd6 Qd7 Ba3 Nd2 Qe3 Nxf1 Rxf1 Qe6 Re1 Bf8 Bb2 Re7 Ba3 Rf7 Bxf8 Rxf8 Qg5 Kg7 Re3 Qf7 Rf3 Qe8 Rf6 Rxf6 Qxf6+ Kg8 e6 Qf8 Qe5 Qe7 g4 a6 Kg2 Kf8 Qh8#,white
T7iUjBCF,silver_2112,1720,matei_popescu1510,1837,B00,e4 d6 d3 Nf6 Nf3 c6 g3 e5 Bg2 h6 O-O Be7 Nbd2 O-O Re1 Bg4 Nf1 Nbd7 Ne3 Bxf3 Bxf3 Nh7 Nf5 Bg5 h4 Bxc1 Qxc1 Nc5 Bg2 Nf6 f4 Kh7 Bh3 g6 Ne3 Nh5 Kg2 exf4 Ng4 fxg3 Qxh6+ Kg8 Rf1 Qxh4,white
T7QtyVrf,matei_popescu1510,1739,vlada69,1623,D00,d4 d5 e3 Nc6 f4 e5 fxe5 f6 exf6 Qxf6 Nf3 Bg4 Be2 O-O-O O-O Nh6 Qe1 Nb4 Na3 Bf5 c3 Nc6 c4 dxc4 Nxc4 Bb4 Bd2 Bxd2 Qxd2 Qe6 Qc3 Rhe8 Nfe5 Nxe5 Nxe5 Rd6 Rac1 c6 Bf3 Kb8 Qb4 Kc7 Qc3 Kb8 a3 Rc8 b4 Bg4 b5 Bxf3 Rxf3 Qd5 bxc6 bxc6 Qb4+ Qb5 Qxd6+ Ka8 Nxc6 Rxc6 Qxc6+ Qxc6 Rxc6 Ng4 Rd6,white
t8YlevpK,matei_popescu1510,1669,parth_22,1614,D00,d4 d5 e3 Nc6 Bd3 Nf6 Nd2 e6 c3 Bd6 f4 O-O Ngf3 a6 O-O Qe7 Ne5 Nd7 Rf3 f6 Bxh7+ Kxh7 Rh3+ Kg8 Qh5 fxe5 fxe5 Rf5 Qh7+ Kf7 exd6 cxd6 Rg3 Qf6 Nf3 e5 Nh4 Rf1#,black
t9SQXF38,matei_popescu1510,1825,superevans,1825,A45,d4 Nf6 Bg5 e6 e3 d5 Bd3 c5 c3 Nc6 f4 Be7 Nd2 b6 Ngf3 a5 a4 Ba6 Bxa6 Rxa6 Qe2 Ra8 O-O c4 Bxf6 Bxf6 e4 dxe4 Nxe4 Be7 Qxc4 Rc8 Qb5 O-O Ne5 Qd5 Qxd5 exd5,white
TA2Fknfy,xan911,1815,matei_popescu1510,1853,D10,d4 c6 c4 d5 cxd5 cxd5 Nc3 Nc6 Nf3 Bg4 e3 Nf6 Be2 e6 O-O Bd6 h3 Bh5 Bd2 a6 Qa4 O-O a3 b5 Qc2 Rc8 Rac1 Bg6 Bd3 Na5 Bxg6 hxg6 Qd1 Nc4 Be1 Nxb2 Qb3 Nc4 Nd2 Qe7 Nxc4 Rxc4 a4 bxa4,black
tAIQweJm,matei_popescu1510,1941,vadim_b,1848,A45,d4 Nf6 Bg5 e6 e3 Be7 Bd3 d5 Nd2 Nbd7 f4 h6 Bh4 c5 c3 b6 Ngf3 Bb7 Bxf6 Bxf6 O-O cxd4 exd4 O-O Ne5 Be7 Ndf3 f5 Qe2 Rf6 Bb5 Nxe5 Nxe5 Bd6 Rf3 Bxe5 Qxe5 Rg6 Re1 Bc8 Qe2 a6 Bd3 b5 a4 Bd7 axb5 axb5 Bxb5 Bxb5 Qxb5 Rb8 Qc6 Rxb2 Rxe6 Rbxg2+ Kf1 Rg1+ Ke2 R6g2+ Ke3 Re1+ Kd3 Rd1+ Ke3 Qh4 Re8+ Kh7 Rg3 Rxg3+ hxg3 Qxg3+ Ke2 Qe1+ Kf3 Rd3+ Kg2 Qg3+ Kf1 Rd1+ Ke2 Qe1+ Kf3 Qf1+ Ke3 Rd3#,black
tax2pVst,matei_popescu1510,1898,nina31,1941,D00,d4 d5 e3 Nf6 Bd3 Bg4 f3 Bh5 Ne2 c6 Nf4 Bg6 Nxg6 hxg6 O-O e6 c3 Bd6 f4 Nbd7 Bd2 Qc7 Be1 g5 Bg3 Nh5 Qg4 Nxg3 Qxg3 gxf4 exf4 O-O-O Nd2 g5,black
tBDz35I5,adil69,1622,matei_popescu1510,1600,B27,e4 c5 Nf3 g6 d4 cxd4 Qxd4 Nf6 e5 Nc6 Qc3 Nd5 Qb3 e6 Bc4 Na5 Qa4 Nxc4 Qxc4 Bg7 O-O O-O Nc3 Nxc3 Qxc3 b6 Bg5 Qe8 Bf6 Bb7 Ng5 h6 Nf3 Rc8 Qd3 d5 Qd2 Qb5 b3 Rc7 Nd4 Qd7 Qf4 Rfc8 Qh4 Qe8 g4 Qf8 f4 Kh7 f5 Qc5 g5 h5 fxg6+ fxg6 Rad1 Ba6 Rf2 Qc3 Nxe6 Rd7 Nxg7 Rxg7 Bxg7 Kxg7 Qf4 Qc5 Qf7+ Kh8 Rxd5 Qc3 Qf6+ Kg8 Qxg6+ Kh8 Qxh5+ Kg8 Qg6+ Kh8 Qf6+ Kg8 Rd1 Qe3 Qe6+ Kh8 Qxc8+ Kh7 Rd7+ Kg6 Qg8+ Kh5 Rh7+ Kg4 Qe6+ Kxg5 Qh6+ Kg4 Qxe3 Bb5 Qg3#,white
TbQoXniO,matei_popescu1510,1924,rinzai15,1942,A40,d4 e6 e3 c5 c3 Nf6 Bd3 Nc6 f4 b6 Nf3 Bb7 O-O Rc8 Nbd2 cxd4 exd4 Bd6 Ne5 O-O Qe1 Bb8 Qh4 g6 Ndf3 Bxe5 fxe5 Nh5 Bg5 f6 exf6 Nxf6 Ne5 Kg7 Qh6+ Kg8 Bxg6 Nxe5 Bxf6 Rxf6 Qxh7+ Kf8 Qh8+ Ke7 Qxf6+ Kd6 dxe5+ Kc7 Qxd8+ Rxd8 Rad1 Rg8 Rf6 Bc6 Rd2 Rg7 Re2 b5 Be4 a5 Bxc6 Kxc6 Rd2 b4 cxb4 axb4 Rf3 Rg5 Rc2+ Kd5 Rd3+ Kxe5 Rc5+ Ke4 Rxg5 Kxd3 Rg7 d5 Rc7 e5 Kf1 e4 Ke1 d4 h4 e3 h5 Ke4 h6 d3 h7 d2+ Ke2 Kf4 h8=Q Kg3 Qf6,white
tCjfp9Uv,yes112233,1890,matei_popescu1510,1963,C02,e4 e6 d4 d5 e5 c5 Bd3 Nc6 Nf3 Qb6 O-O cxd4 Re1 Nge7 Nbd2 Nf5 Nf1 Be7 Ng3 Nxg3 hxg3 Bd7 Ng5 h6 Qh5 g6 Bxg6 O-O-O Nxf7 Rdf8 Nxh8 Rxh8,white
Td1zT6km,hossein447,1529,matei_popescu1510,1556,D31,d4 d5 c4 c6 Nc3 e6 Nf3 dxc4 e4 b5 a4 Bb4 axb5 cxb5 Bd2 Bxc3 Bxc3 Bb7 d5 Nf6 dxe6 Qxd1+ Rxd1 fxe6 Ng5 Ke7 b3 Nxe4 Nxe4 Bxe4 bxc4 bxc4 Bxc4 Bxg2 Rg1 Bb7 Rxg7+,white
td8eu8WM,matei_popescu1510,1699,siraponur,1680,A45,d4 Nf6 Bg5 h6 Bxf6 exf6 e3 Bb4+ c3 Ba5 Bd3 d6 f4 O-O Nf3 c5 O-O Nc6 Nbd2 Re8 Re1 Bg4 h3 Bh5 g4 Bg6 f5 Bh7 Nc4 Bc7 Qd2 b5 Na3 a6 b4 c4 Bc2 d5 Qf2 Qb8 Kg2 g6 Nb1 gxf5 gxf5 Kh8 Rg1 Rg8+ Kf1 Bg3 Qe2 Qd6 Nbd2 Ne7 Nb1 Nxf5,black
tDGCa42W,emirburkayy,1872,matei_popescu1510,1845,B12,e4 c6 d4 d5 f3 dxe4 fxe4 e5 Nf3 Bg4 c3 Nf6 Nbd2 Nbd7 Be2 Be7 O-O Qc7 h3 Bxf3 Nxf3 Nxe4 Bc4 O-O Qe2 Nef6 Nxe5 Nxe5 dxe5 Nd5 Qe4 Rad8 Bf4 Nxf4 Qxf4 a5 Rad1 Rxd1 Rxd1 b5 Bb3 a4 Bc2 g6 Be4 f6 Qg3 Bc5+ Kh1 fxe5 Qg4 Qf7 Bxc6 Qxa2 Bd5+,white
tdlgt9HI,drmanikp4,1625,matei_popescu1510,1675,D02,d4 d5 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O c6 c3 Bd6 Bg5 Nbd7 Nbd2 O-O Re1 h6 Bxf6 Nxf6 Qc2 Bf5 e4 Bh7 e5 Bxc2 exf6 Qxf6 Ne5 Bxe5 dxe5 Qe7 c4 Bf5 cxd5 cxd5 h3 Rac8 g4 Bh7 Nb3 b6 Nd4 Rc4 Nb5 a6 Nc3 Rfc8 a3 Be4 Nxe4 dxe4 Bxe4 Qc5 Kg2 Qf8 Rad1 R8c7 f4 Qc8 Re2 Rc1 Rdd2 Ra1 f5 Rcc1 fxe6 fxe6 h4 Qc5 Rf2 Rg1+ Kh2 Rgf1 Kg2 Rxf2+ Rxf2 Rc1 g5 hxg5 hxg5 Qxe5 Re2 Rc4 Bh7+ Kxh7 Rxe5 Rc2+ Kf3 Rxb2 Rxe6 a5 a4 Rb4 Kg3 Kg8 g6 Kf8 Rc6 Ke7 Rc7+ Kf6 Rc6+ Kg5 Kf3 Rxa4 Rxb6 Ra3+ Ke4 Rb3 Rxb3 Kxg6 Ra3,white
tDReFIzf,chesserise33,1752,matei_popescu1510,1671,D00,d4 d5 Bf4 c5 e3 Nc6 c3 Qb6 Qc2 g6 Nf3 Bf5 dxc5 Qxc5 Qb3 Na5 Qa4+ Bd7 Qc2 Bg7 Ne5 Bf5 Bd3 Bxd3 Qxd3 e6 O-O Ne7 Nd2 O-O b4,white
